glossary;path;typology;True_start
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:24
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:24
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:24
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:24
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:24
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:25
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 22:25
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:25
 REEL ENDED;xx_innerframe_preunwindingunit_reels_radius.ending_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:25
MAIN GUARD SAFETY OPENING OPEN;xx_main_safety_guards_mainguard.opened_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 22:25
WHEEL NOT IN POSITION;xx_main_services_generic.hand_wheel_inserted_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:25
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
 REEL ENDED;xx_innerframe_preunwindingunit_reels_radius.ending_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:28
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 22:28
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
MACHINE WAIT FOR PRODUCT FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_wait_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
DOWNSTREAM INTERLOCK;xx_main_interface_downstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:28
 SPLICE FAIL;xx_innerframe_splicer_splice.cycle_warning_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:28
 RESERVE FULL;xx_innerframe_reserve.full_asm;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:28
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:28
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:29
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:29
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:29
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:29
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:29
JAM;xx_innerframe_preunwindingunit_reels_handler.unwinding_reel_out_of_control_faulted_aem;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:29
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 22:29
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:29
 RESERVE EMPTY;xx_innerframe_reserve.empty_asm;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:29
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 22:29
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:29
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:30
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[3];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:30
 3: STOPPED;xx_hopper_pusher_3.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:30
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:30
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:30
 GATE OPEN;xx_hopper_checkcard_handler.gate_3_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:30
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:30
PHASE DISPLACEMENT: MACHINE ENCODERS;xx_main_motorization_machineencoder.encoders_position_difference_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:30
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[2];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:32
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:32
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:32
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:32
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:32
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:33
 2: STOPPED;xx_hopper_pusher_2.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:33
  JAM;xx_hopper_pusher_2.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:33
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:33
 GATE OPEN;xx_hopper_checkcard_handler.gate_2_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:33
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:33
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:33
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:33
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:36
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_5_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:36
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:36
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:36
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:36
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:36
WHEEL: TOO MANY REJECTS EQ.;xx_inspection_camera3rdwheel._camera.consecutive_eq_reject_fem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:38
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:38
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:38
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:38
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:38
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:38
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:38
PHASE DISPLACEMENT: MACHINE ENCODERS;xx_main_motorization_machineencoder.encoders_position_difference_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:39
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:41
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:41
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:43
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:43
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:43
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:47
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:48
CRANE IN FAULT;xx_main_interface_materialautomation_crane.fault_present_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:50
 RESERVE EMPTY;xx_blank_lever_handler.buffer_empty_wsm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:51
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:53
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:53
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:53
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:53
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:54
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:54
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:54
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:54
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:55
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:55
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:59
  JAM;xx_hopper_pusher_5.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:59
  JAM;xx_hopper_pusher_5.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
 GATE OPEN;xx_hopper_checkcard_handler.gate_5_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
 5: STOPPED;xx_hopper_pusher_5.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 22:59
  JAM;xx_hopper_pusher_5.sensor_jam_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
WHEEL: TOO MANY REJECTS EQ.;xx_inspection_camera3rdwheel._camera.consecutive_eq_reject_fem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 22:59
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 22:59
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 22:59
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 23:00
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:00
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 23:00
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:00
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:00
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:00
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 23:00
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:00
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 23:01
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:01
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:01
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:01
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:01
PHASE DISPLACEMENT: MACHINE ENCODERS;xx_main_motorization_machineencoder.encoders_position_difference_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:02
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:04
MACHINE WAIT FOR PRODUCT FROM OPERATOR;xx_main_motorization_manager._motman.production_wait_external_operator_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:09
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:09
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:09
STOP BUTTOM PRESSED;xx_main_machinehandler.stop_button_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:09
SLIDING GUARD BREAKDOWN;xx_main_safety_guards_slidingguard.sio.fault_fsm.message;MESSAGE_TYPOLOGY_EMERGENCY;10/01/2016 23:09
MAIN GUARD OPEN;xx_main_safety_guards_mainguard.closed_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:09
 KNIFE VACUUM LOW LEVEL;xx_alufoil_cutunit_handler.knife_vacuum_sact.active_fem.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:09
 KNIFE RIGHT GUARD OPEN;xx_main_safety_guards_alufoilknifeguard.sio.protection_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:09
 KNIFE LEFT GUARD OPEN;xx_alufoil_cutunit_handler.knife_safety_guard_closed_dchk.alarm_asm.message;MESSAGE_TYPOLOGY_ABNORMAL;10/01/2016 23:10
MAIN GUARD SAFETY OPENING OPEN;xx_main_safety_guards_mainguard.opened_switch_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 23:10
BUMPER OPEN;xx_main_safety_guards_mainguard.bumper_sio.protection_asm.message;MESSAGE_TYPOLOGY_NOT_VISIBLE;10/01/2016 23:10
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:10
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:11
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:11
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:11
PHASE DISPLACEMENT: MACHINE ENCODERS;xx_main_motorization_machineencoder.encoders_position_difference_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:11
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:11
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:11
 SPLICER GUARD OPEN;xx_main_safety_guards_alufoilsplicer.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:11
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:13
 6: STOPPED;xx_hopper_pusher_6.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 23:13
  EMPTY;xx_hopper_checkcard_handler.hopper_pusher_6_empty_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:13
 GATE OPEN;xx_hopper_checkcard_handler.gate_6_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:13
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:13
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:13
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:13
TOO MANY REJECTS;xx_inspection_lds.consecutive_equipment_reject_nsm[1];MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:13
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:13
 1: STOPPED;xx_hopper_pusher_1.pusher_stop_osm;MESSAGE_TYPOLOGY_OBLIGATION;10/01/2016 23:13
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:13
 GATE OPEN;xx_hopper_checkcard_handler.gate_1_open_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:13
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:13
 CURTAIN OPEN;xx_main_safety_guards_hopperopticalbarrier.sio.protection_asm.message;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:14
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:17
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:17
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:17
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:17
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:19
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:19
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:19
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:19
NOMINAL SPEED;xx_main_motorization_manager._motman.production_at_nominal_speed_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:19
UPSTREAM INTERLOCK;xx_main_interface_upstream.interlock_nsm;MESSAGE_TYPOLOGY_NORMAL;10/01/2016 23:21
MACHINE WAIT FOR PRODUCT FROM UPSTREAM;xx_main_motorization_manager._motman.production_wait_external_up_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:21
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:21
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:21
MACHINE WAITING FOR PRODUCTS;xx_main_motorization_manager._motman.production_wait_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:21
MACHINE IN PRODUCTION;xx.mch.production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:21
LOW PRODUCTION SPEED FROM DOWNSTREAM;xx_main_motorization_manager._motman.production_at_low_speed_external_down_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:21
LOW PRODUCTION SPEED;xx_main_motorization_manager._motman.production_at_low_speed_internal_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:21
MACHINE WAITING FOR PRODUCTS;xx.mch.wait_production_log_lsm.message;MESSAGE_TYPOLOGY_LOGGER;10/01/2016 23:22
